,asset_id,name,owner,seller,buyer,burnable,date,price_usd,media,coll_name,coll_author,coll_market_fee
200507,1099530311056,Cave Slug,splintrlands,merlinoxolem,gi2qy.wam,True,2021-05-04,0.1,https://ipfs.atomichub.io/ipfs/https://d36mxiodymuqjm.cloudfront.net/cards_by_level/untamed/Cave%20Slug_lv1.png,splintrlands,splintrlands,0.05
200664,1099522071321,Haight Ashbury,s.rplanet,egbr4.wam,qwbr4.wam,True,2021-04-29,1.08,https://ipfs.atomichub.io/ipfs/QmVPgXaeByyYALrtJGE1VjBYc3UnHCjX2cvahBs5rjGifu/stamps/Uncommon/15s.png,upland.cards,upland.cards,0.06
200670,1099530310153,Battle Orca,splintrlands,merlinoxolem,aeoaw.wam,True,2021-04-29,0.51,https://ipfs.atomichub.io/ipfs/https://d36mxiodymuqjm.cloudfront.net/cards_by_level/reward/Battle%20Orca_lv1.png,splintrlands,splintrlands,0.05
200677,1099529529683,RABID RUSSELL,ebnc.wam,4vyr.wam,ebnc.wam,True,2021-04-28,4.37,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/common/21.png,monsters.r2,monsters.r2,0.08
200705,1099529682751,Miss Mischief,bh2qw.wam,comrc.wam,nryrm.wam,True,2021-04-28,0.07,https://ipfs.atomichub.io/ipfs/QmUoW8Ti197N4eTyUVsSFyMA5sBsDbreGs1ntcMsXuj2qF,1amazingbook,ysir2.wam,0.15
200765,1099528091513,Legacy Sticker,gwgb2.wam,ttirg.wam,gwgb2.wam,True,2021-04-28,8.97,https://ipfs.atomichub.io/ipfs/QmZgYwZky8f2TGkSDf4DZpPmnu4NTAz9W2GyhJQy2JPCF4,bluwizlegacy,bluewizard21,0.1
201552,1099526692036,JBD WAX Token,mucba.wam,comrc.wam,mucba.wam,True,2021-04-28,0.1,https://ipfs.atomichub.io/ipfs/QmR9XzbHSKPHBxgxpKgJJcCqSiJnwtFJbMg5E5gxWJnuhz,iminedphuktu,as.b2.wam,0.06
201800,1099527396012,Wax E Blockchain Card,zdwbs.wam,comrc.wam,zdwbs.wam,True,2021-04-28,0.3,https://ipfs.atomichub.io/ipfs/QmQU4szgpQANDDT8FYDhBruc7uejnXFkuhqV6fV1U24JgG,waxartcollec,jadqi.wam,0.08
201926,1099519409727,[ Hallows Wars ] - Droid 001,ltlmnstrscol,e24b2.wam,cjmb.waa,True,2021-05-05,1.73,https://ipfs.atomichub.io/ipfs/QmPAbH7gdTitgdHppVx7GTttWr9kyQAP3nUzGabtfFDufS,hallowscards,l.say.wam,0.05
202296,1099521944205,Murder Of The Universe,.tsaw.wam,i3or2.wam,.tsaw.wam,True,2021-05-01,2.9,https://ipfs.atomichub.io/ipfs/QmSx3uaJUVGPCGr7ipQPA7iPQa1P4R7gTueMA1wRJ4BCE4,starcardscpt,ot5qw.wam,0.1
202553,1099529027692,DG-II,w5ure.wam,ntyb4.wam,w5ure.wam,True,2021-05-04,0.04,https://ipfs.atomichub.io/ipfs/QmUZG1kDzvcwxFm8xEocT2zJqp5xyss2A34LEmHQnqRAqC,demonicgirlz,1b4qu.wam,0.05
202757,1099530307641,KpoAnimateS7,w2dsm.wam,olvba.wam,w2dsm.wam,True,2021-05-24,0.06,https://ipfs.atomichub.io/ipfs/QmXLf8PYhpU5VBbTgrN8z1j1NKLfs47b1N4fcrh3XsCEcc,kernelillokp,krpay.wam,0.07
202835,1099513003929,Pepe.Hero [p2],iriau.wam,5dj5g.wam,iriau.wam,False,2021-04-28,0.23,https://ipfs.atomichub.io/ipfs/Qmb9AqP2sxw7N7p45LpecP9TPbcxPAHMAoxsp4FwtXtcUR,pepe.hero,pepe.hero,0.06
203001,1099528129540,Bloody Reaper,4rgb.wam,5dj5g.wam,4rgb.wam,True,2021-04-29,24.46,https://ipfs.atomichub.io/ipfs/QmVtCNQDuV5458XU1HmtxzdvHsxhREjZ2sBBgWnj66ecbR,cryptoflash1,d3tb2.wam,0.05
203353,1099522073623,Haight St,mercury.gm,egbr4.wam,mercury.gm,True,2021-05-16,0.94,https://ipfs.atomichub.io/ipfs/QmVPgXaeByyYALrtJGE1VjBYc3UnHCjX2cvahBs5rjGifu/stamps/Uncommon/18s.png,upland.cards,upland.cards,0.06
203358,1099526998751,Doge Ren,lo.r2.wam,pdirg.wam,lo.r2.wam,True,2021-04-28,1.61,https://ipfs.atomichub.io/ipfs/QmVJdhtR156e4P59mT5E5z6Wynk1Qe8Jfbi5ZU2b35vqrY,wampastompa1,cdab.wam,0.1
203440,1099520632629,[ Hallows Hallows Dinos ] - Complete your herd !,nd3bg.wam,myvmg.wam,nd3bg.wam,True,2021-04-29,0.01,https://ipfs.atomichub.io/ipfs/QmaCdcpsGxWJYHKJRbVKcVWoTSD3X3F4BDtRSahJ42VNng,hallowscards,l.say.wam,0.05
203465,1099515417071,BTC,stocciwallet,5hyqw.wam,stocciwallet,True,2021-04-30,0.25,https://ipfs.atomichub.io/ipfs/Qmb9k3jFw7GwQpE2mVZxPfiTctx9EJaN3fbwXrpzKN8tFd,deepdivetrip,aprqw.wam,0.08
203477,1099528897471,🔥XLM🔥,dvbao.wam,comrc.wam,dvbao.wam,True,2021-05-03,0.56,https://ipfs.atomichub.io/ipfs/QmQThKDnVb7JP4Qyt3MEg2FWRf5vUSM3rPaeJFwX83dB2J,blanesstudio,appaq.wam,0.1
203598,1099528897539,XRP - Fusion,io5qw.wam,comrc.wam,verstedtland,True,2021-04-30,0.5,https://ipfs.atomichub.io/ipfs/QmQR5n2uXkT28n1UQKmUxLC3kMS6QdomzibSiV8ttmEBnt,blanesstudio,appaq.wam,0.1
203697,1099520094234,Cryptowriter,w.1ra.wam,pv2b.wam,lh3b2.wam,True,2021-05-23,105.17,https://ipfs.atomichub.io/ipfs/QmaRNTF4GjkfMM8ERCxsv9Pd5a46pc9DBCzk5duFu22Zck,writer,writer,0.1
203851,1099519294145,Follow,rawkingofwax,u5vaw.wam,x4rqw.wam,True,2021-04-28,0.04,https://ipfs.atomichub.io/ipfs/QmRnENYbtbu6onDztQzgncxH7vrJKpckV9ApX94Awoqa5i,realoriginal,u55r2.wam,0.1
203932,1099519785339,Colorful Bitcoin,holofeeworld,g4ray.wam,holofeeworld,True,2021-06-04,0.31,https://ipfs.atomichub.io/ipfs/QmYe2XuuS5WgqAMVDzAiq49zUfNgvBaUjyo5fRCzU9wAqZ,claypetfox12,hrdqw.wam,0.08
203935,1099513314887,Loud Clause,rwsi.wam,5hyqw.wam,3hzrs.wam,True,2021-06-30,0.11,https://ipfs.atomichub.io/ipfs/QmPgjVzKpGaUUugTSPU6Q9xB4rK13J9eiztJhCZbx3QqGW,deepdivetrip,aprqw.wam,0.08
204302,1099520188851,Naronite Ned,goodvibeslbv,dl4aw.wam,2doay.wam,True,2021-06-07,1.47,https://ipfs.atomichub.io/ipfs/QmbVdLRMY32Gi3Q1MGCizXuPwQdmG3naxX1RSpM4MNQMtA,blockblumpas,palb.wam,0.07
204890,1099519474720,Pi Day Copper Coin,esfro.wam,u5vaw.wam,esfro.wam,True,2021-04-28,0.01,https://ipfs.atomichub.io/ipfs/QmePn3EELMiLCsc81yMejSndbRuTmqgKfp5bonY4SwWMtr,pidaycollect,endrinmodart,0.01
204964,1099522479434,@maiki_NFT Collaboration 4/4,roguebhlani1,yfcqu.wam,jlsaw.wam,True,2021-05-11,2.26,https://ipfs.atomichub.io/ipfs/QmcccNbCQ6Aed8RFPwncn6ExuCu9mGZ4J7QQXrNozafyDM,cryptoswatch,yw4r.wam,0.05
204987,1099527161862,WNC 1st Edition Promo Pack,2ezbc.wam,oo5aw.wam,r4vr2.wam,False,2021-04-30,2.01,https://ipfs.atomichub.io/ipfs/QmWP9JazM3En9aiE3wvCdiesoyyGtn1icWvwhJWhYyquma,wncollectors,wizrc.wam,0.08
204992,1099530292950,weezzeerpack,fa2bk.wam,5rrrc.wam,fa2bk.wam,True,2021-04-28,19.73,https://ipfs.atomichub.io/ipfs/QmVKXkb96uJyChFZTAXHyjGphF9t3Qdw1Yno1fSdzJAtx8,weeezzerpack,5rrrc.wam,0.05
205096,1099529925246,🎉 The Whitelist 🎉,bsyru.wam,cykbm.wam,bsyru.wam,True,2021-04-28,0.02,https://ipfs.atomichub.io/ipfs/QmSymN8Eq8gmt9rpfQ2CTP96NTmFhnV2o4LfAqR8hxUhZh,catcartegwel,.3ab.wam,0.1
205142,1099527356525,❤️ETH❤️,hhyb4.wam,iwzra.wam,hhyb4.wam,True,2021-04-28,0.09,https://ipfs.atomichub.io/ipfs/QmZjLPo9PZox59BLHsQ6xbxCWweZj75QLwdjJ9SUJGDrN3,blanesstudio,appaq.wam,0.1
205446,1099522954292,GET REAL!,rx2aw.wam,zf.ba.wam,llequ.wam,True,2021-04-28,1.84,https://ipfs.atomichub.io/ipfs/QmUuwkuM7k9fx4FMTsZD5r36CWjWhd2yfEhDSyUs4AsREP/trade_sticker/04.jpg,ultrahorrors,gtyaw.wam,0.08
205521,1099521858000,Blend Fiya !!!!,asybq.wam,u5vaw.wam,asybq.wam,True,2021-04-28,0.01,https://ipfs.atomichub.io/ipfs/QmVTn7ZeKHx9C6q9XByReoPLsaZckE4esdG5FYqCVtEiTS,cryptobabes1,tzkb2.wam,0.15
205878,1099522953643,ENJOY!,5o4cg.wam,zf.ba.wam,5o4cg.wam,True,2021-04-29,2.38,https://ipfs.atomichub.io/ipfs/QmUuwkuM7k9fx4FMTsZD5r36CWjWhd2yfEhDSyUs4AsREP/trade_sticker/03.jpg,ultrahorrors,gtyaw.wam,0.08
206304,1099521752108,Monica drops incoming -promo,nnlre.wam,u5vaw.wam,x4rqw.wam,True,2021-04-30,0.05,https://ipfs.atomichub.io/ipfs/QmVSwnBumSUfifXg1JTdem1eFr2zg41L7j9x22c62PSHGT,cryptobabes1,tzkb2.wam,0.15
206431,1099529912521,COSMIC DUST,hvgqu.wam,om.ri.wam,hvgqu.wam,True,2021-04-28,0.39,https://ipfs.atomichub.io/ipfs/QmeifYY2cHc12wWRQS19PQvAPU35BsygJLtP75ob2SYPQy,blanesstudio,appaq.wam,0.1
206523,1099517954804,Cool Rabbit,w2zbq.wam,yfcqu.wam,5mzrq.wam,True,2021-05-25,0.31,https://ipfs.atomichub.io/ipfs/bafybeibudl37ichkghrzowc5wdzhxeltwva6v4ygcofqeq6oeaqp7u6irm,freshydroppy,g.aqw.wam,0.01
206583,1099524246664,Dwarf V Gnomie | Flaw,jckqm.wam,h3tb.wam,jckqm.wam,True,2021-05-20,9.85,https://ipfs.atomichub.io/ipfs/QmdsLGTwNLvqbWmeaLcicHLcgq5KkgkHvE32nos8n1FqTa,gnomeseries1,hhvb2.wam,0.15
206587,1099527048860,Malchik Bro Bro ,s.rplanet,twdqq.wam,xu3do3utp.gm,True,2021-04-29,102.73,https://ipfs.atomichub.io/ipfs/QmfEUaVc4QWLt7EcD7BKmccuneZUwQ6f8yRRGcSXpVee9t,kennbosakgif,33d4q.wam,0.15
206643,1099513923675,Warm Soul,w2zbq.wam,yfcqu.wam,5mzrq.wam,True,2021-05-25,0.31,https://ipfs.atomichub.io/ipfs/QmZxiygL9rEuWys8DhZr9t26Bph4AHbqvf2BHbVnnhEg78,freshydroppy,g.aqw.wam,0.01
206644,1099528541003,Technetium,115qw.wam,ujpr4.wam,115qw.wam,True,2021-05-01,2.93,https://ipfs.atomichub.io/ipfs/QmVVCVdZSX2htnoNJPrTG27ZEr6htuURrm1bQtx722wuPH,periodicelem,rd3aw.wam,0.05
206694,1099514811227,The Bell-Ringer,bluewizard,5iyqy.wam,1puqy.wam,True,2021-04-29,1100.64,https://ipfs.atomichub.io/ipfs/Qmagot46wRyNDymRKzbNN6xcXuy6R34SWGgpPp8ZAjk5xT,ultrahorrors,gtyaw.wam,0.08
206833,1099522555073,horse,r2vr2.wam,43mr.wam,r2vr2.wam,True,2021-04-30,0.13,https://ipfs.atomichub.io/ipfs/QmUDpnrU6RVbTPBbGtQwjBYxfdZC3xPzT9YDyqjd22GY1s,lylpaintings,xpbaw.wam,0.05
206952,1099513058674,Rap Monster 2,s.rplanet,3uora.wam,5cpr4.wam,True,2021-04-28,13.57,https://ipfs.atomichub.io/ipfs/QmRcvVTJcYSxT4Wa3XgBEFKFcE6qazPMJzpSsGRSqzxB45,monsters.r2,monsters.r2,0.08
207108,1099528819889,Mantoid,splintrlands,zbqbe.wam,aeoaw.wam,True,2021-04-28,0.13,https://ipfs.atomichub.io/ipfs/https://d36mxiodymuqjm.cloudfront.net/cards_by_level/untamed/Mantoid_lv1.png,splintrlands,splintrlands,0.05
207118,1099512542762,Viper Hunter,tribalbooks,bp5qw.wam,vaaaaaaaaaan,True,2021-05-12,2476.55,https://ipfs.atomichub.io/ipfs/https://static.tribalbooks.io/symbols/1/viper_hunter.jpg,tribalbooks,tribalbooks,0.08
207667,1099520906346,Slurpy Squirrel,bdur.wam,mqyqy.wam,bdur.wam,True,2021-04-28,3.45,https://ipfs.atomichub.io/ipfs/QmNzvA6bKH5W7yTn4Vus9cpwvvPmQt6kj5ds6KCgu3Dmp5,digitalducks,txyaw.wam,0.12
207845,1099530298046,LEGENDARY SERIY,tstra.wam,ifsb2.wam,tstra.wam,True,2021-04-28,0.23,https://ipfs.atomichub.io/ipfs/QmP6sHTjGzAXaog4ZbaSd4m75rmExH2FP9LYoKiaJQZ7Pp,cryptoinject,ifsb2.wam,0.05
208015,1099515524209,PowerPlay,5od1k.c.wam,3uora.wam,3n5r.wam,True,2021-04-29,16.88,https://ipfs.atomichub.io/ipfs/QmarWb3PMpbLStNLuZUaaBSq4Zj8m6e8aC6f7L6mmbBppJ,officialhero,heroes,0.06
208574,1099527335941,Sentinel Droid,4ayec.wam,uakbq.wam,bunr2.wam,True,2021-05-05,1.26,https://ipfs.atomichub.io/ipfs/QmVEED91NGeeNNtDVbCTmYN4TvMdebxfDtLm6oynd678i9,tstrialsnfts,ob1aw.wam,0.05
208934,1099529859023,NATURygon,x4rqw.wam,zd.ra.wam,x4rqw.wam,True,2021-04-28,0.05,https://ipfs.atomichub.io/ipfs/QmYgHT3T4VM4XGvoeHMXmvWoiVFcqp92nasHVLw2mcyaA6,polygon2arts,zd.ra.wam,0.01
209037,1099530146049,DJ Gnome | Portraits,bpwec.wam,wtfqy.wam,1jjrc.wam,True,2021-05-18,9.31,https://ipfs.atomichub.io/ipfs/QmRJbnecP1o3kCAxNNoSzouCjsdfYFvTjJsfAawJYSKxEZ,gnomeseries1,hhvb2.wam,0.15
209087,1099523609716,mpv - @topshotjungle exclusive,4r1bm.wam,edkay.wam,5hcba.wam,True,2021-04-28,1.15,https://ipfs.atomichub.io/ipfs/QmXLRmyonWmyrQ3ohntpDFxQ844LfBagUi4EzX3P5gnY4D,nftdropshots,bl5b2.wam,0.06
209179,1099519574478,Red,svwqu.wam,gaob2.wam,svwqu.wam,True,2021-05-14,0.93,https://ipfs.atomichub.io/ipfs/QmVYRYvN4EGWC4nB3Foyc51owGhWnJfJnahXbfZ5qHcJmd/digital_pin/1.3.03.gif,deadmau5,deadmau5,0.06
209471,1099519577511,DOOMED DANIEL,ebnc.wam,gaob2.wam,ebnc.wam,True,2021-04-28,4.6,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/common/19.png,monsters.r2,monsters.r2,0.08
209660,1099514366787,Fang & Omen,cxub4.wam,q5aay.wam,cxub4.wam,True,2021-05-11,1.13,https://ipfs.atomichub.io/ipfs/QmQYXMWU7GSaQu1RoNwWEdFyoFiMF2t7GWD1jxCA2xi5rL/main/front/common/16.jpg,officialhero,heroes,0.06
209722,1099529858897,GLASSgon,x4rqw.wam,zd.ra.wam,x4rqw.wam,True,2021-04-28,0.02,https://ipfs.atomichub.io/ipfs/Qmc46t5tSi7meMsiWTJBFLHFKWi1ASLRt7EunhUewT3krS,polygon2arts,zd.ra.wam,0.01
209871,1099530294727,EPIC VITALYA SAY FUCK YOU,tstra.wam,ifsb2.wam,tstra.wam,True,2021-04-28,0.23,https://ipfs.atomichub.io/ipfs/QmfBfSb5fX9S4gCJk9yvBwMVvFP1ZEEP2rnip9QXET54Xs,cryptoinject,ifsb2.wam,0.05
209987,1099521757484,Wax Stamped Skull,ofeau.wam,yd.aw.wam,ofeau.wam,True,2021-05-06,20.06,https://ipfs.atomichub.io/ipfs/QmTCgEDfoNMTmXxXYkhx1e882Ph6iJp8A1Urh221DKZajx,byronartset1,byronjrempel,0.1
209997,1099514964595,MeyganStylinLook,vc4kk.wam,31ur2.wam,4febe.wam,True,2021-04-30,10.03,https://ipfs.atomichub.io/ipfs/QmTB1PkyasL2cfAbggLiiJf4RiyJhFT2nfm9uUM92BZYux/stylin/front/42_MeyganStylishLook_Front.jpg,bratz,bratz,0.06
210100,1099523322957,LoN E1 Collectors Box,bluewizzzard,aaaaaaaaaaa1,huhas.wam,True,2021-04-29,102.73,https://ipfs.atomichub.io/ipfs/QmbW47YZQqxGhJqoVftUSQQdfHh55JKhVJTzdxZTu7hyB5,legendsofnft,erjlo.wam,0.06
210133,1099516837609,Abigail (Build),a4obc.wam,hqray.wam,a4obc.wam,True,2021-04-28,0.14,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/27-ABIGAIL-Build.png,stf.capcom,capcom,0.06
210420,1099530215905,Golden Gum,aalaw.wam,r44r4.wam,bl5b2.wam,True,2021-04-28,57.51,https://ipfs.atomichub.io/ipfs/QmbpNrhU1BKqZNDv9YSB4mZcTbhCn8L3oNnWDrBYDQXXQi,nftdropshots,bl5b2.wam,0.06
210797,1099521729911,Marwa,4quea.wam,s2xaw.wam,4quea.wam,True,2021-06-06,2.4,https://ipfs.atomichub.io/ipfs/QmX6EBYevaha98jNtD6RqKQsiGEk2Y4LcV6zrAfF3fsPNv,cyberporntwo,yvmb4.wam,0.15
211136,1099521962327,WampaCom Token,w2zbq.wam,c14b4.wam,5mzrq.wam,True,2021-04-28,0.1,https://ipfs.atomichub.io/ipfs/QmYh2aTwrwpuuxw6uMCxiceKWvV6CWZRAuik5kuVnHnjLG,wampastompa1,cdab.wam,0.1
211156,1099522217119,Maritime Case,wszaw.wam,goar.wam,rzwb.wam,True,2021-04-28,2.3,https://ipfs.atomichub.io/ipfs/QmVPgXaeByyYALrtJGE1VjBYc3UnHCjX2cvahBs5rjGifu/prizes/21PZ.png,upland.cards,upland.cards,0.06
211220,1099530291446,Fairylands,.ebqw.wam,yvmb4.wam,.ebqw.wam,True,2021-04-29,4.89,https://ipfs.atomichub.io/ipfs/QmYsLzTkXCVmXNbtbyVvLT9UU9ijcQj1YjqUSqUvUe45cn,cyberporntwo,yvmb4.wam,0.15
211733,1099514095376,Zombie Neon,s.rplanet,.ekqw.wam,xlubg.wam,True,2021-05-15,29.56,https://ipfs.atomichub.io/ipfs/QmUiguU9T2HGr8TGRSw6enb6vd7mgZocCkEWVobVCtMG83,ultrarare,ultrarare,0.08
211799,1099530257662,Royale With Cheese,3wkba.wam,monstercadet,j4ib2.wam,True,2021-05-07,1.21,https://ipfs.atomichub.io/ipfs/QmVf8akwSffQCeWBTziapVR7jxWpHPqg9LGxqcxVdCUkWL,pixlpopheros,monstercadet,0.1
211878,1099519717599,plane ticket,snirg.wam,edkay.wam,snirg.wam,True,2021-04-29,0.15,https://ipfs.atomichub.io/ipfs/QmZUfvaR7on1p4y6fi16GjmutRAqDPCstKbHfU9obCFRfy,sillypsybenx,.zbb.wam,0.1
211902,1099518444367,NFT Drops,5mzrq.wam,edkay.wam,5mzrq.wam,True,2021-04-28,0.16,https://ipfs.atomichub.io/ipfs/QmUezZ9nqgLSEAKMrZqjTRcBQj4hisbrNxT6MWUtm5P77X,waxartncards,kd4b.wam,0.05
211955,1099528270271,Dr. Jones,qqpr4.wam,monstercadet,qqpr4.wam,True,2021-05-09,0.5,https://ipfs.atomichub.io/ipfs/QmZLKwFitveUh5Xx7heuNyyoexf3WGpborG8u5jy8wQ75C,pixlpopheros,monstercadet,0.1
212305,1099519574485,Meowingtina mugshot,4r5ww.wam,gaob2.wam,vu.bk.wam,True,2021-05-25,15.31,https://ipfs.atomichub.io/ipfs/QmVYRYvN4EGWC4nB3Foyc51owGhWnJfJnahXbfZ5qHcJmd/black/front/1.4.25.gif,deadmau5,deadmau5,0.06
212455,1099530111971,Sentinel-256,s.rplanet,nngau.wam,onlaw.wam,True,2021-04-28,1.15,https://ipfs.atomichub.io/ipfs/QmQYXMWU7GSaQu1RoNwWEdFyoFiMF2t7GWD1jxCA2xi5rL/gallery/BH04/BH04-18.png,officialhero,heroes,0.06
212616,1099519574484,Canada Flag,kd4b.wam,gaob2.wam,kd4b.wam,True,2021-04-29,0.73,https://ipfs.atomichub.io/ipfs/QmVYRYvN4EGWC4nB3Foyc51owGhWnJfJnahXbfZ5qHcJmd/sticker/1.1.11.png,deadmau5,deadmau5,0.06
212924,1099522465215,Titan Pack - Upland Cards,jzabg.wam,wizardx,jzabg.wam,True,2021-04-28,97.77,https://ipfs.atomichub.io/ipfs/QmVPgXaeByyYALrtJGE1VjBYc3UnHCjX2cvahBs5rjGifu/packs/25.png,upland.cards,upland.cards,0.06
212953,1099527875899,Twisty,r15sc.wam,.umqy.wam,bdaaw.wam,True,2021-04-29,1.22,https://ipfs.atomichub.io/ipfs/QmV7FtPcMvdH2RZ6LDWnrBFnqf44457bmxvzZfvBhoXAWs,elementblobs,44zqw.wam,0.05
213052,1099527556518,#6 Corgi(mom dog and a puppy sleeping in space sketch),3bzb2.wam,olvba.wam,3bzb2.wam,True,2021-06-23,0.09,https://ipfs.atomichub.io/ipfs/Qmabq2cD1LhXNyMnuPPdfFNNHzPwGZ98CBGuzGRnoxrion,1spacecorgis,pd2r4.wam,0.1
213432,1099530287435,RARE NFT KRAVA,tstra.wam,ifsb2.wam,tstra.wam,True,2021-04-28,0.23,https://ipfs.atomichub.io/ipfs/QmdAQbtt8C7schQQTLpWeFvsTZbedYvPE6yppPqteuE4RD,cryptoinject,ifsb2.wam,0.05
213725,1099519574481,Black w/ green edge,3j1be.wam,gaob2.wam,3j1be.wam,True,2021-04-28,0.46,https://ipfs.atomichub.io/ipfs/QmVYRYvN4EGWC4nB3Foyc51owGhWnJfJnahXbfZ5qHcJmd/digital_pin/1.3.07.gif,deadmau5,deadmau5,0.06
213785,1099519973505,luckycharm promo1,rockingofwax,uu1r2.wam,x4rqw.wam,True,2021-04-28,0.02,https://ipfs.atomichub.io/ipfs/QmQnk1J7eDyZJCxt6FD4JMKjn8m1kdyX9N84F9Uaq51Jaz,luckycharm21,fvtb.wam,0.08
213882,1099519574480,Farnsworth mugshot,enoaw.wam,gaob2.wam,enoaw.wam,True,2021-06-27,3.76,https://ipfs.atomichub.io/ipfs/QmVYRYvN4EGWC4nB3Foyc51owGhWnJfJnahXbfZ5qHcJmd/black/front/1.4.22.gif,deadmau5,deadmau5,0.06
213986,1099530285953,S1KOLESOM,iwgqy.wam,bbube.wam,iwgqy.wam,True,2021-04-28,0.0,https://ipfs.atomichub.io/ipfs/QmVnw1betkrFnbbGqoTJZSp9JZncThMd1hfnrp3n5pHyxZ,traktorstoly,bbube.wam,0.15
214242,1099521573095,Diamond Hands Gnome | Card #15 | Blue Parallel,chickengcold,5w1b2.wam,1jjrc.wam,True,2021-04-28,2.3,https://ipfs.atomichub.io/ipfs/QmRxya5mZJLxAkznGzU6pTJFG26j4tvxXDwNRjqn7Rk6pa,gnomeseries1,hhvb2.wam,0.15
214263,1099520071868,mosaicartcrd promo card,lk2b4.wam,nyjr2.wam,lk2b4.wam,True,2021-04-29,0.01,https://ipfs.atomichub.io/ipfs/QmXdbdNqGKTaxsd7VSaf1R5YGTCc1U41KN9yKqK4AG7awn,mosaicartcrd,aldaw.wam,0.1
214442,1099530146987,Diamond Hands Gnome | Portraits,uzkaw.wam,wtfqy.wam,uzkaw.wam,True,2021-05-19,18.04,https://ipfs.atomichub.io/ipfs/Qmdg69o1JunGSAu1venob5EWXFRYuHkVPHxgKMVhUVjoE1,gnomeseries1,hhvb2.wam,0.15
214616,1099513059117,December Slice,s.rplanet,4t1ay.wam,.knr2.wam,True,2021-04-28,2.3,https://ipfs.atomichub.io/ipfs/QmezWLCoTf8byuBjTZCSWjmVfRDqSVJqqfD4K1UH5Gdeg6,anyo.b1,anyo.b1,0.08
214694,1099520905225,blockchainbrain v02 Ả̶̰̯͙̹̰̦̕͜ͅD̶̡̢̨̟͔͙̪͔͕̳͇̔̓̊͑̐̆̈́̆͘͜A̴͎̜͂́̏͘͘,.fhb.wam,g.ib2.wam,.fhb.wam,True,2021-05-18,0.93,https://ipfs.atomichub.io/ipfs/QmUQyD5qZgUCKevvegt5RYuhMBPcNQHQdVZmgEWv4VDo1c,maikis1anfts,erfb.wam,0.1
214837,1099511910932,Egg (1/3),tubes.kogs,erjlo.wam,fvfqu.wam,False,2021-05-11,63.18,https://ipfs.atomichub.io/ipfs/QmcXVuHRS69fva9casTYdH14zfLscrBCvX7KWhSxm3DYZk/Kog/no_foil/common/1-25-3-22-0_front.png,kogsofficial,kogsofficial,0.06
214960,1099528126097,Diva,rockingonwax,ddnre.wam,x4rqw.wam,True,2021-04-28,0.23,https://ipfs.atomichub.io/ipfs/QmWNPviNySuntVJMf3hoQRp5ovqXpuVQKs4htWHGmt2Yer,1amazingbook,ysir2.wam,0.15
215055,1099530277934,Houses Orange #1 - Stickers,yqmb2.wam,lcob2.wam,shipple.boss,True,2021-05-21,0.7,https://ipfs.atomichub.io/ipfs/QmNQDUnGUrhbYTHC4y6J1e5RdEMy5Hosm4NGMoBagWYrPT,humbledrawin,h1eay.wam,0.05
215167,1099519577506,SHADY SHAWN,s.rplanet,gaob2.wam,grtr4.wam,True,2021-04-28,2.3,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/epic/27.gif,monsters.r2,monsters.r2,0.08
215451,1099519905534,Sacred Path,tribalbooks,penr.wam,ve.qu.wam,True,2021-04-28,23.0,https://ipfs.atomichub.io/ipfs/https://static.tribalbooks.io/symbols/1/sacred_path.jpg,tribalbooks,tribalbooks,0.08
215486,1099519577505,ROASTED REGINALD,s.rplanet,gaob2.wam,jhmay.wam,True,2021-04-28,9.2,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/epic/13.gif,monsters.r2,monsters.r2,0.08
215575,1099519292638,Stampede,q1pcc.wam,4clb2.wam,q1pcc.wam,True,2021-04-28,9.2,https://ipfs.atomichub.io/ipfs/QmQUPyEFFqf13cgU5ocGyw7u2vmr4ZmWL4jn5mqBzg9U5P,upland.cards,upland.cards,0.06
215649,1099519577504,CLOUDED CLIFFORD,54wra.wam,gaob2.wam,tnpbc.wam,True,2021-04-28,5.75,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/rare/02.gif,monsters.r2,monsters.r2,0.08
215769,1099520859880,EarlyCuyler3 Is A YUUUGE UCLA Fan Now,lk2b4.wam,x4mr.wam,lk2b4.wam,True,2021-04-29,0.0,https://ipfs.atomichub.io/ipfs/QmNe3DMoVn7vXd6PC8cPfJfhL7s7oyGG8jAxjzdmRB6ZN4,bamafanmelts,x4mr.wam,0.05
215897,1099527666121,@thederpycats Collaboration 1/4,up.aw.wam,uu1r2.wam,up.aw.wam,True,2021-04-28,0.02,https://ipfs.atomichub.io/ipfs/QmbCW7ZmxPZsydcZ5NJdKrKUcZLpQd4jor7fP7nize6fqM,cryptoswatch,yw4r.wam,0.05
